,review,label
3079,All thing is good like battery is much more back sach as nearly 20 hours and design is also good but bass is not good......Go for it,1
3080,"A good product by OnePlus. And delivery from Flipkart also too fast that too in the lockdown days. Battery is awesome, but bass is not up to the mark. Overall good product for this cost. If you looking for a good bass then this is not a choice.",1
3081,"Best in class earphone in this price range, also you get a good brand.Reviewing after 2 days of receiving product.Pros:1- Charging speed is lit🔥, u will not find this in any earphone.2- Battery backup is also what company claims, i easily got around 18-20 hrs of battery life with full charge.❤️🔥3- If you often connect you earphone with multiple device you will love it. Just with one double it easily gets connected with 2 secs.4- Good design and comfortable over hears.5- Sound quality...",1
3082,"This is amazing earphone with good quality sound, mic quality is very good and very good battery Bakup.I am using 22.5w /18w charger for charge this earphone in 40 minute only.Sound quality 4.5/5Build quality 3.5/5Charging speed 4.0/5Mic quality 4.9/5Battery Backup 4.9/5almost 15 hours battery backup in my case This earphone comes with balance sound quality.",1
3083,Excellent quality friends i never seen battery back up any other wireless bluetooth headphones fast delivery by flipkart is also awesome....... overall good product i like it...... very much.....,1
3084,Charging was quite good reason to take this product.. And in this price range it was the excellent product to buy..I'm impressed with all the features and buildquality.. simply super,1
3085,"Just bought it from flipkart, though it is lockdown everywhere due to covid-19 still i got these in 4 days from Flipkart.A good match for me obrplus phone , it supports hd aac format. Base is decent , mostly like all good earphone and all those complaining with base issue might be playingg low quality audio files.Perfect in battery backup , device switching , wearing etc.",1
3086,Awesome product ! Battery backup is really appreciated ... Build quality is good ... about Sound-  4 out of 5 .,1
3087,"Decent product in this price range. Stunning features like switching between paired devices, pause and play with magnetic switch etc. Build quality of the neck band is good and sturdy but of the earphone could be improved. Also more variety of soft ear plugs could have been provided as the smallest size itself was not fitted properly. coming to sound quality, bass is ok (but not heavy) and voice clarity is great.",1
3088,Hi everyone I am using Oneplus wireless z from last two Weeks and since 2014 I am using JBL bluetooth headset As compared to JBL 110bt and JBL 160 BT the sound and battery life is awesome in oneplus wireless z (18-20hrs based on volume )Build quality is also good and have a great compactability with my oneplus 7 proCons of oneplus wireless z : earbuds are not fitting properly frequently I required to replug the ear buds to my ear This earphone is not apt for those who  loves deep bass ...,1
3089,"Device was neatly packed like other OnePlus Devices . No manual was provided though to turn on Low Latency Mode . SOUND -  was amazing . Bass was smooth and round, the highs are crisp . The mids are also decent . Fit and finish of the product is very good . The wire is tangled when new. It corrects after frequent usage . CHARGING - These buds charge very very rapidly . If battery drops. Just a few seconds of plugging gives tremendous amount of usage time . Numbers aside . These can last a...",1
3090,"Sound quality is awesome. Works well with apple also. Exciting features including the double click device switch which works very well. Work from home just got East. And yes, the battery back up is super cool. Charge lasts for two solid days.",1
3091,"Its a premium Bluetooth headphone in low budget. Everything is good about it.I bought this for voice calls & delivers outstanding voice clarity with high pitch volume.Also the music clarity is outstanding.Previously i bought Lenovo HE 18 Bluetooth headphone in this price range but voice quality was very poor & low,it was very tough to trace volume in a room also.I will highly recommend this oneplus bullets headphone. Its owesome,just go for it.",1
3092,"Superb base, superb battery life, sturdy design, good bluetooth range, though sound could have been a bit better coz I used Sony and they do have a better sound... But for under 2k books and such fast charge option it's a steal... Gonna order 1 more pair of it for sure...",1
3093,This is my first impression.  It is the best bluetooth which i have used in terms of practical usage .Those who use earphones mainly fir calling purpose these have the best experience other person can't find that you are  using a proper earphones or a bluetooth headset seriously and the battery is also a good advantage you have to charge ones and easily spend ur full day and night with these bluetooth earphones.,1
3094,"Very nice product sound quality very good ,  battery backup good , short time full charging total awesome product",1
3095,"I have used boat true wireless,senheiser ,jbl and one plus buds truewireless worth 5000..But trust me this is the best..best wihin 5000rs price range i would say.Superb mic quality,sound quality,nice bass,treble and seamless connection and can switch between devices like a charm with a double press of button.Battery backup and charging speed is extraordinary.No voice lag even in heavy gaming.Works even better with one plus devices.",1
3096,no words....just wow....best earphones there in market....no need to carry 2 cables if you have type c supported phone....amd battery backup its just wow...the whole package is best in class....looks classy....and gets paired with phones with a blazing fast speed.....Go for it,1
3097,"Using this since two weeks now...at first I was disappointed as the sound quality was not up to the mark as per my expectations but then I changed my ear buds with the ones which fits perfectly. Then I have to say the sound quality is very good and the bass too. So it’s recommended that before start using it please check the ear buds (2 extra sets given in the box) which fit you the best. Next I would like to say that the mic quality is also good, no problem in receiving calls or dropping cal...",1
3098,"Awesome battery backup for me it lasted for 2 days of approx 7-8 hours daily on 70-75% volume so it can last upto 24-26 hrs, trust me i am in love with this product and sound quality and mic quality is also good, bass is good enough to not damage ur ears ( I feel it's a complete package)",1
3099,"The best headphones ever under 2k, the battery backup is the most attractive part. But the saddest part is that this is made in china.Please don't buy it & support India, I bought this before the situation happened.",1
3100,It's fully comfortable It's amazing sound quality🤩Bass is good but not excellentBut I can hear every beat of a songCalling sound very good 😊👍Love it........ Battery backup capacity is very tough...,1
3101,"I've been using sennheiser earphones( cx 180 II, cx 275s)  for the last 3 years and it's been so good for my taste, before that I was using apple earpods. I bought this earphone(one plus bullet z) hesitantly as l am new to Bluetooth headsets and used to think that it is of lesser quality than the wired ones but I was wrong. This is of very good quality both sound and battery life. The mids, the lows and the highs are at equilibrium nothing is more or less ,though not recommended for bass he...",1
3102,"This is really worth every penny. The sound is pretty good and the battery is just awesome, it gives long hours of listening. The only downside is the bass which is little but considering the bright sides it is fine. Everyone looking for a premium feel with budget under 2k, this is the best choice. Also getting one plus product at this rate is just amazing.",1
3103,Ordered it on 23rd july and received on 31july.. Not complaining coz delay might be due to lockdown... Talking about the earphone now...:- * Build quality is awesome in its price range(as its OnePlus)*Earbuds are soft comfortable also the weight of the earphone is negligible feels not wearing anything*Not yet used that long but surely it last for more than 18hrs..*Connectivity:- I am using OnePlus 6 and it connects with it flawlessly... But when you untuck  the magnet it takes about 5 sec...,1
3104,This is amazing productSound is very good Bass is super Quality is perfectBattery backup excellentDesign is greatYour money for not waste i like it but is your choice,1
3105,"Wow ! Got it within 8 hours of placing the order.. Flipkart you are the best.Talking about this product.. what to say, One plus is just amazing, 10min charge and 10 hours of music play.. Insane..!Playing games with this headset is awesome.This is not for bass head, so if you are fan of bass, i would not suggest this, but audio clarity is very good.",1
3106,All features is awesome but base is not sufficient although very good but not better,1
3107,"Good Sound Quality. Base is little less but okay, not an big issue. Perfect for office use as well as for home use. Charges 100% in 40 mins with normal 2 Amp charger. All functions working fine. Just OnePlus should start manufacturing in India or any other country than China.",1
3108,The battery backup is insane and the quick pair is also quite good but the bass is not as expected and it needs to be improved and over all build quality is nice and it's a great value for money,1
3109,"Fast delivery by flipkart, bass is good, vocals are clear, build quality is good, battery back-up is decent, lightning speed of charging speed these all makes worthy to buy.And also for gaming it works with fnatic mode (one plus device only) very well.No wireless earphone can compete with this in this price range.",1
3110,It's good for listening music and watch movies. Mic is not good as per specified. Battery backup is awesome. Good for long hours use. Not good for gaming,1
3111,"After using 5 months I would say that in this price segment one of the best wireless headset. Talking about charging it's fabulous fully charge within 20-30 minutes. Battery, Lasts more than 14 hrs with moderate uses and about 10 hrs with continuous listening music. I'm quite happy with this headset. Only one thing which I didn't like about it it's magnet. Magnet is not so good, it's just automatically separate with a soft touch and because of it sometimes it uses all battery.",1
3112,Worth for money The one who says that it has low bass please check your ears man... Seriously the bass is too good and sound quality is awesome #Oneplus #Neversettle,1
3113,My previous Bluetooth headset was Samsung level u now i change to one plus well package is very neat thanks flipkart i like the headset  bass is good only nothing complaining sound quality is pretty good i like the music everything fist i was decided for oneplus for charging and battery backup will be nice for that only i buy but the sound quality is really good best headset you can buy this on oppo enco m31 i was going to buy but there is not good battery backup and also wrap charge im using...,1
3114,"It feels like an average one ..only pros are nice bulid and battery backup. If you really need a Bluetooth headphones , then only concider this in your list .else there are better headsets in wired headset segment under 500 bucks.or buy BT headsets cost 3k to 5k.Thank you...",1
3115,"The mid high and low tones are pretty dope. I like the base cos its enough to give a proper sound. Since i dont like enhanced base i like this product. It has robust design, sweat resistent, battery is damn good after using for 3 weeks. Fits perfectly around your neck and in ears.",1
3116,"The earphones quality is really good, the bass is not for those who are preferring bass strictly as it's quite decent, however the battery life is good & you can expect 16-17 hrs for 1/2 HR for(warp charge of OnePlus) 50 mins of regular fast charger the product feel is the best of any neckband earphones till date. Guys the sound quality especially for calls though is perfect, I would even say better than keeping it in ears and talking as the sound filtering is good. Buy it guys if you want ...",1
3117,Far better than boat rockers 255F.. that im using about 1 year.. sound quality is superb. Easy to use.. connects fast.. flexible.. fits perfectly in ear..,1
3118,"Beautiful  product , awesome sound  quality,   fabulous  design  stunning  battery backup really  loved it  superb  product.  & fast  delivery  by  ekart  executive",1
3119,The best bluetoothI bought JBL boat but it was not good But this one I liked very much The main thing is battery and easy switch Wonderful sound quality The bass is quite lowBut overall I would say it's worth  thank you one plus,1
3120,"Starting with the quality of the product its amazing Sound quality is amazing,Battery: there is no competition.Its light weight doesn't feels like you are carrying it. Worth buying it.",1
3121,Awesome headset in Rs.2000/-. If u have 30watt charger really super fast charging. Worth it.,1
3122,First of all... Delivery executive's behavior was very nice n polite with their customers. The product is also very nice ... My bro loved it...,1
3123,Fabulous battery I Love it thank u flipkart nic service I got best offers,1
3124,"The earphones are good and worthy for Rs.1999. They give best experience for recorded videos, calls, online conferences and lectures of children.But they are not suitable for gaming if you don't have a latest OnePlus phone.Pair seamlessly with smartphones, but connecting to a COMPUTER is quite time taking. They don't connect seamlessly with COMPUTERSMust buy if your Budget is under Rs.2000.The shittest part is that they are made in china.",1
3125,"Best bluetooth headset i have ever known.Perfect selection for oneplus users. Dont hesitate to buy it you wont regret for it. Whooping battery backup. For a full charge, I used it for 16-17hours and still i had 10percent left in it. And coming to bass, everyone said bass is not there, but from mu view, bass is really good and everyone will like it Its not tooooo punchy like a woofer, but its really good for a Bluetooth headset.Best buy and tremendous value for money.!!!",1
3126,In single charge it works for almost 24 h or more.. Very good awesome product.. Very happy with it,1
3127,"Good looking earphones. Although they are made from plastic, the earphones are durable. It has a decent sound quality, not really a bass heavy earphones, but the sound quality is pretty good. And the battery life is just the best in the current market.",1
3128,"So this review is after 3 days of using it. I am using it with iPhone xs. No lag at all works perfectly. Super battery backup. Used it for 3 days without charging. It was still showing 20% battery. I used it for around 7-8 hours everyday for watching videos, listening music and taking calls. Bass effect is normal.Very comfortable in ears. Sound quality is good. Go for it. Worthy product. People looking for wireless earphones must buy it you can not get any earphones better than these. But if ...",1
3129,Awesome product by OnePlus .. Definitely nailed it ...1)Insane Battery backup 2)Nice microphone worth for the profressional meetings 3)Very Robust 4) Dual device switching is just wow 5) Very comfortable.,1
3130,Many YouTubers have said in many ways that the base is not good but the base is very good and the battery backup is 100% Satisfied like NEVER BEFORE EVER AFTER,1
3131,One plus blutooth headset is valuable for money as per my observation Sound good quality Product Designe good Bass asper the standered Magnetic control new feature it also good Battery backup also good So finally it better in blutooth device,1
3132,"Good Choice but it just kinda gets the ears covered totally that it feels like there is no air flow which creates a pressure in your ears like slight humming... anyway it's good ,go for it",1
3133,Bass is slightly low but overall nice battery backup super I use oraimo neckless 2 but oraimo bass is best than one plus bullet wireless z after all a good package slightly low sound,1
3134,Its great for use in phone calls . Great battery backup. The listening to music experience is not so noteworthy though. A great value for money,1
3135,This not for bass lover ... Vocal amazing ... Also gud for calling ... Battery backup great 20 hr..,1
3136,One of the best wireless earphone in this segment. sound quality is extremely well and bess also good along with battery backup is really impressive . value for money,1
3137,"Bought blue colour. Seems more richer than black.Green & Oat colours might also have similar glaze.Now beyond looks:Outstanding robust build quality.Excellent crisp sound.Bass is up to the mark. For hard bass lovers, rating may be 4.But for regular users it's 5/5.Super battery backup.Overall worthy to get a high quality ONEPLUS accessory at mere 2K bucks.Superfast Delivery by Flipkart. 5/5",1
3138,"Awesome product, great sound quality, light weight, good bass also, can connect with 2 device, great battery life, Loved it 😍",1
3139,Awesome product. No extra bass. So it is not best for bass lover but loud enough. Good for work. Grip and build quality also very nice. I got 14 hours playback time in full charged.,1
3140,Fastest Delivery In this Quarantine time..i have receive in 3daysAdvantage1.Battery Backup is Awesome 2.Fast pairing3.Especially On off Specification is superb4.Light weight5.Quality Sound Songs & Calls6.Fastest Charging It will be taken my vivo charger in 45 Min onlyDisadvantage:75% Normal Bass Am comfortable with this bassWorth For Money,1
3141,"One of the best and most affordable earphone in the market. Really nice built, feels smooth over the neck. Latency is amazingly low, instant connect with phone, specially OnePlus devices. Bass can be improved, but for 2k, that's too much to expect. Overall, must buy in this price point",1
3142,One of the best in town. Rugged and great sound.Interference is minimal. Good choice if you focus on sound quality and not on looks.,1
3143,Recieved todayWorth for 2kBut I had one plus wireless bullets 2This one comes no where near that in build quality and premium feeling and sound QualityBut again this product is 4k less.Very light weight to wearBass is good and better that bullets 2.If you have not used bullets 2 then you will be very much satisfied with wireless Z.But anyways I'll use this whole day and if I don't get satisfied then I'm going again for bullets wireless 2 onlyEdit:- after 2 days of extensive use and c...,1
3144,"Awesome for the price, everyone is complaining for sound quality but it has decent sound quality, Just love itIt has touch controlsI have purchased the mint one, it comes in stock 3-4 times weekIf you want the color press notify me option of Flipkart 7-8 times. You will get notification when in stock. I had used Flipkart gift card for payment as that is the fastest mode of payment. Sometimes gift card says to verify otp do it in advance if required. You will have 7-8 seconds to complete...",1
3145,These headset sounds good not that amazing at this price range and also the earbuds fit are not good and comfortable. Build quality and battery life are amazing,1
3146,"Looks good, sound quality awesome but bass is little low but over all perfect design by One +, i have One+ 7 handset and it support successfully.....4.5/5",1
3147,"Let's start with the build quality, it is excellent given the price point and I didn't at all feel like I was using a cheap product, I've been using it rather ruggedly since list month or so and it shows no sign of wear.The sound quality is good too with no exagerated frequencies, yeah I am talking to you bass heads who like a woofer dangling on your neck this ain't for you.I am not at all saying the bass is bad it's probably not good enough for many.also if you want a more premium feel ...",1
3148,Good sound quality by the oneplus team I really love it and well package worth for money,1
3149,"The sound quality is on note love the clear sound quality, build quality is good no latency I play a lots of games so I would recommend this earphone, I'm a onepluse user so that's a plus point, good bass well balanced sound,not on a comfort said but it's ok",1
3150,oneplus headset battery backup is awesome and sound is good and smooth and design cool very good so awesome product,1
3151,Excellent. Every one says no bass. But use correct size ear buds. Bass is very decent. Sound clarity no words to say. Only pro is volume control and mic has been given Seperately. Excellent call quality. Simply superb.,1
3152,It is nice product. good charging speed and amazing battery backup .but it has no base as like other products,1
3153,"Great battery life and build quality, crystal clear sound(bass is avg), comfortable fit, pretty fast charging.. just go for it.If your 1st priority is bass then go for the realme  ones or oppo enco m31.Note- you don't need oneplus warp charger for fast charging -Fast charge your Bullets Wireless Z with ease using a standard adapter* and Type-C USB charging cable. *Requires 5V / 600 mA",1
3154,One of the best in the available price range. Have used boat rockers before. This one is much better as it saves the battery and back up is also good. 10mins charging certainly lasts long.,1
3155,"Good quality product but less on bass, I liked the sound output of my Boat Bluetooth headphones. I bought this for my wife and even she liked the sound output of my Boat headphones better than this. But OnePlus has better look and feel compared to Boat and the dedicated button to switch between devices is an advantage here.",1
3156,first i would like thanks flipkart for superfast delivery and secondly i would like to thanks one plus for such a nice earphone at this price.Very crystal clear sound deep bass super battery backup.its truly incredible,1
3157,"After using one week, I can recommend this product because Its Battery Backup is awesome, by stand by use of 8 hours daily, it can easily last for atleast 5 to 6 days. Sound quaility is even that much best, all type of music feels melodious. Bulit quality is also superb and it is easy to access. Only thing should be considered is its length, it is longer to handle while working. But overall, full marks..",1
3158,This is wonderful product. Very good build and quality. Received yesterday so can not say cannot say about battery backup however used for around 2 to 3 hrs still showing battery 100%. In many reviews on YouTube and on other platforms and also in feedback most of them are telling about sound that BASS is not good. But I say BASS is really very good and sound is very balanced. BASS more then this will spoil the sound. So overall great product in all the parameters. And dual pairing and shift...,1
3159,"The built quality is excellent.Call quality is pretty decent and clear Connection works in the range to 2 rooms, not more than thatThe moment you detach the magnets, it gets connected in just 3 sec.Battery is insane (Cant think of any battery better than this..mi god, hell of battery it is)Bought them for 1899/- from FlipkartCons:Not for those who likes high bassNot for those who will use them while riding a bike as they will move out of ur neck end up hanging on ur back as soon as y...",1
3160,Very Very Happy With This Purchase...Hatts Off To You Flipkart Very Good Packaging And Good Delivery Speed. I ordered It on  01July 20 At night And Flipkart Delevered It on 04 July 20...Very Good Connectivity With The deviceThe Switch Button Is the best feature Of this Device.. It switches between Devices instantly....Sound: Awesome In This Range Highs And Mids Are Great But The Bass Is Little Bit Low....At Higher Level Volume Level The Sound Doesn't Distort At All.... At Lower Level Vol...,1
3161,"Overall its a really nice product ........battery , build quality , even bass is decent .. u must have heard or seen in reviews that bass is not good  but bass is decent 👍👍",1
3162,"Large BANG for the BuckSound Quality: They have commendable sound quality nothing to complain on highs and mids , very detailed. Sound signature is  balanced which to some users may seem lacking in bass , for me it was Good enough . Though a little fiddling with ear tips do improve bass performance in general and helped me get a tighter bass with the larger ear tips.Built quality is Good , looks lasting and solidHad no Connectivity issues , multi device support works like a charm and ...",1
3163,Loved it... Awesome by OnePlus... Thank you flipkart for faster delivery...,1
3164,Nice and decent headset in budget price. Sound quality was also very good.. Thank u flipkart and one plus for a decent product...,1
3165,"Good product from one plus , Battery Backup is excellent and sound clarity is awesome and type C charging port enables quick charge.Overall a Decent product under this price range.",1
3166,"Best in class, aesthetics, comfort, ease of use (Magnetic On/Off) and Ofcourse the Big deal 10-20hr battery, worth spending money. Low latency works best with oneplus phones. If you choose wireless choose 1+",1
3167,"* I have been using Realme neckband and then I got this one. The only edge realme has on this one is bass. But you can compromise that for clear and crisp sound of oneplus. * Calling quality is way better than realme. Battery backup is awesome and quick charge is a treat that you can’t ignore. * Weight is low, so you will be comfortable with wearing it for a day or two. Earbuds’ shape is designed well, so that they won’t come out of ears. * Noise cancellation is done well. The person on th...",1
3168,"One of the best headset that I have ever used,Bass is bit on the downside.But that is ok.If you have paired this headset with multiple device,there is a switch to simply toggle between device.In laptop it connects as 2 mode, headset mode(volumne button works in this mode) and wireless mode(volume buton dosent work in this mode)Overall its a best headset.Buy it without second thought.",1
3169,this is just an amazing product at an affordable price.  The build quality quite impressive and the sound quality is ultimate. blindly we can go for it. the key features are just awesome. ex. switching between the device's concept is good.,1
3170,One of the best headphone under 2000 ...just awesome sound and clear sound overall great headphone ... battery backup superb awesome product,1
3171,"You will get Bass lower than JBL endurance (1100-1300 rs one) , rest everything is fine, you will a super battery backup with good and robust build that will last longer.",1
3172,Awesome productSound quality - 5/5Vocals - 5/5Trebles - 5/5Bass-4.5/5Battery backup - 6/5Build quality - 5/5The product is absolutely value for money with the one plus branding. It is a great competitor of all wireless earphones within this range. The overall product is absolutely good with balanced sound quality.,1
3173,awesome sound quality with beautiful bass which will make u feel the music properly in short mst h or ek number h mngwa lo ye price range me best h,1
3174,"Awesome bluetooth earphones• Nice and crisp sound, but not much of bass.• Noise cancellation is not available• Built is good and but its completely plastic, based on budget it's alright• Battery life is great and it charges in no time as it say, 10 mins 10 hrs of backup• ear tip is good and fits easily in ear.• Switching multiple devices is nice and smooth and works well with iPhone and laptop also.Overall nice at the price range and build to last",1
3175,"Nice Sound Quality,Bass is low but not bad, it works very fine with One Plus devices.Good battery backup and fast charging supported.",1
3176,"No doubt one plus gives great product quality but at this price range awesome. Awesome sound, bass is pretty good, battery performance is unbeatable and range is too good comparing to other same range category products.",1
3177,"My 2 day use review. Will update the review after 1 mnth usage. Buying this I was very skeptical as I always wanted a good pair of earphones having super music effects & good clarity of audio & calls & believe me this one ticks all the right boxes. The bass, the connection speed, overall comfort, the battery backup, the music feel & call clarity all as expectation. The bass was pretty surprising to me, i did not expect it to be this good. I have heard boat rockerz, realme buds but did not fin...",1
3178,Design is very good battery backup is awesome sound quality is quite good but vocal music is sweet sound.,1
3179,Who don't love the bass at extreme then go for it..... Because except high bass all features are like 5 star ....it doesn't mean there is no bass.... Sufficient bass is provided,1
3180,Such a wonderfully built bluetooth it its. I really love it for whole. Everything was too good. Just a 10 min of charge and it goes like for day without any disturbance. It is a worth great purchase. I loved it fully,1
3181,Worth the price . Battery life is amazing and sound quality is decent . Not too much bass but balanced sound.,1
3182,One of the best in its price segment! Great performance. Great sound quality and bass is also fair ( not that bad ). Vocals are just amazing. And battery backup is impressive. If you are looking for great pair of neckband at this price segment then this is it! Just go for it!,1
3183,"I experienced delivery problem. They didn't deliver to my village. They asked me to come nearest Town and collect it.Other than that Product is awesome good sound quality, better build quality and design and excellent Battery backup.",1
3184,Good enough in this budget range. Bass is good according to price. Just love it.,1
3185,One small problem in this headset is bass but sound is very clean and balanced so i like it this headset and second is battery backup is super and built quality is good just one pro is bass which is just less compare other headsets otherwise this product is good,1
3186,i will really recommend to everyone because everyone needs budget flagships and this is the one of them i love it for sound quality i will give 4.5/5 no compromise in it for build quality i will give 4.5/5 because build quality gives you a premiumness in it i love it and for bass 4.2/5 not much louder bass that we wanted from it soo and vocals are also good mids and highs are perfect but lows are little but disturbing soo thats itt if my review gives you a great suggestion then give like,1
3187,"The sound quality is good, the soundstage is very balanced and thus delivers good vocals and clear instrument seperation. Bass is not that overwhelming as compared to other products. Overall a great product especially if you have a oneplus device as it offers dash charging and low latency mode. Only drawback in my opinion is that there are other equally good wireless headphones at this price range or bellow(like those realme ones) and if you don't have oneplus phone getting this is not that b...",1
3188,"Pros:Great Battery BackupFull charge in 30minutesSwitch button is a need of the hour, works smooth between all Bluetooth 5.0 compatible gadgetsCan smoothly switch between ongoing cellphone call and laptop Video conferencing in 5 seconds maxGood ear fitting, had to change ear buds to small depending on my ear sizeInstrumental detailing is great can clearly hear each instrumentHighs and lows greatGreat packagingExtra budsCharging cable can come handy if you misplace your mobile cable...",1
3189,This is very good quality earphone. Very clear quality of sound... quick switch and magnetic control works well....i say the bass in not less also this bass is sufficient for us.. definitely bass is less compared to realme earphone..but this is sufficient for us..good bass quality i say....overall good Bluetooth earphone...And also Flipkart service is also well.. delivered in 4 days,1
3190,"Just go for it without a thought of another bt earphones...superb sound quality, absolutely no noise cracking at highs, excellent neckband build quality, super flexible. If you can pay 500 more than boat bt earphones...it's truly worth it...u will just love these earphones",1
3191,Sound was very clearer compared to realms buds but if you are bass lover go for realme buds orelse desently oneplus is quite good awesome product,1
3192,Good earphones but i think sound is little bit low but if it is higher then no one is going to keep at full volume so i think  it is great no stress toh ears good comfort.... Just go for it,1
3193,"A superb one. Battery. Connectivity, Charging time All too good. Not a great fit to my ear but it is ok. I love the seamless bluetooth switching between two devices. Auto power off if removed and attached to magnets.Sound Quality is good too for the price.",1
3194,"It sounds pretty good 😊. If you are kind of person who needs more battery backup then go for it, although the bass is not that good",1
3195,Beast yeah you are looking correctly BEAST in charging back-up and charging too.Design should even more better . Sound quality is good but bass haven't reached expectation(4/5) for bass.While playing pubg there will be lag in sound in milli seconds but with thi headset I haven't found any sound lag even in normal gaming mode . I liked it .. Price is also low compared to another bluetooth headset's .,1
3196,"Excellent build quality and excellent battery backup.If you are having low bass output, try different ear tip from different companies.Experiment a little. Everyone's ears are different. I used ear tips from my old Mi Basic earphones and got excellent bass.And quick switch feature is a major plus point. I use it to quickly switch from my work laptop to my phone wheneven need to answer a call.",1
3197,I am writing this review after 10 days of use .go for it guys it was awesome product by one plus .Sound was excellent Bass was fadu Battery backup which is best 10 min charging gives 10 hours use it works I am happy with this 😊Go for it Paisa wasool h bhai,1
3198,A gud budget friendly headsets**after using these headsets for a month I can say that these are gud value for money and turns great if you have a 1+phone..*Sound quality is good 👍--- although bass is not that punchier 👎 *and the best part is its battery backup.🤟 you can surely have a week backup for a moderate use.. if you have wrap charging.. you will charge it from 0% to 100% in an hour only..*Light weight 🤟*Bluetooth range is gud..🤟*Magnetic pause and play works great 🤟++G...,1
3199,I'm loving it.... It's been 13days & I charged only twice... Magnetic switch added advantage... Works upto 12m range... For sound I would rate 9.5/10... Bass is better but not best... Physical 9/10...,1
3200,"Good product in this price. But on off functionality are not very user friendly. Switch device facility is really good. Sound quality is soothing. Battery backup is good. But for first few days charging time was taking 30min as mentioned in the description. But after few days it is taking more than 45min to full charge with warp charger. I think this headphone is good if you have Oneplus mobile also, because you can get updates also for better performance.",1
3201,Owsam product good quality excellent power back up.... perfect sound thank you flipkart,1
3202,"Great is this price range.. Great sound , great battery backup, super comfortable while using.. I can use it 3-4 hours straight without any discomfort..Go for it .. u won't regret.",1
3203,Awesome bluetooth earphones I have used till now. Sound quality was great especially the instruments and vocals are very good and bass is little less sufficient for me. When comes to battery backup it has nailed all other bluetooth earphones charged for 10mins I often travel listen music on the go it was perfect and gave me three days backup. Tq flipkart for early delivery.,1
3204,"Best in the market, the highs, lows ,and mids are really good, worth of buying...treble lover's go for it, it has decent bass, battery back is really good , full charge will last 5 days.Go for it 😃",1
3205,"If you have Fast charger 18 watt like poco f1 or Samsung S6,S7,S8,S9 It is 18 watt fast charger it take to charge 50 minutes one plus bullet wireless z earphone and you will get 20 hours with full sound playback time i am using this last couple of week it is lovely product.",1
3206,"its too good very long lasting battery backupnot too much good noice cancellation but its good, and sound it medium not high sound.overall good",1
3207,"Good sound quality, well balance all the things , nice feature switch 1 device to another by double click.Battery backup is excellent once you charge it fully you can use it 3 days.",1
3208,Okay so apart from heavy bass which I do not prefer everything about this earphone is top notch. It has worked wonders in charging and battery backup department. Overall best buy at 2k,1
3209,Value for money its working fine and best bass headphone i was using boult but this is far better than that headphone.. Worth buying it,1
3210,I expected Little bit decent bass from one plus like sony/jbl For music lovers it is not as good as sony and jbl,1
3211,"I am using this product for the last 15 days and I have gotta admit its awesome. The sound quality is well tuned and it produces a very balanced sound which I have been looking for in a Bluetooth headset.Audio is crisp and clear with good high and mid tones and a decent bass. Battery backup is decent. You can listen to music,attend calls and play games for hours without fatigue in your ears with this headset. There is hardly any room for complain but if i have to pick any woo of this earphone...",1
3212,"This might be one of the most perfectly sounding headphones... BASS IS NOT LOUDEST BUT DEEP & IMMENSE TO PUMP AUDIO... people who prefer excellent balanced sound... close your eyes and order. I don't need to talk about other aspects like battery performance, call quality, switch device and latency mode features as they can beat any competition in the price range. GO FOR IT...!",1
3213,First is bettery life superb if its full low and you want to go out st charge till you change and get ready  by wrap chager .. but sounds does not good  that much  if you are music lover dont go for it because sound not good no boss no echo,1
3214,Best earphones in the market if you already own a one plus phone. Syncing with the the phones is effortless and fast charge support is an icing on the cake. You cannot go wrong with this pair of earphones if you already own a one plus phone.,1
3215,It's just awesome 😊 loved it..and the battery is just awesome..last upto 4-5 days after full charging..OnePlus says 10mins charge and 10hrs backup and u can't believe that they mean it...it's works wonderful❤️❤️❤️❤️😍😍😍😍,1
3216,Good and nice product... easy and soft in ear nice and clear sound quality,1
3217,An excellent one..am using this for my realme 3pro...and it work perfectly (in gaming also *pubg).batteey backup is excellent...and the warp charge support is also amazing.,1
3218,"This earphones are truly amazing to go with. It is what it claims on the box. Clear sound, soothing bass, built quality 10/10, looks 10/10, comfortable for longer hours, very very light weight, soft and premium touch of band and wires. If the price fit's in your pocket. Definitely Go with it at this price you can't get anything better than this.",1
3219,Awesome sound quality. Looks give you a premium feel and an edge over other competing products. Build quality is fine bt can be improved a little more...just a little more.... Overall a good product... Its a go guys! You can opt for it without any hesitation,1
3220,"Sound quality is pretty good,‍ bass is decent( not for deep high bass listeners)..The built quality is amazing & the battery backup is also great",1
3221,"Best battery quality , good sound with decent bass , totally worthy product.",1
3222,Overall good but not great. Sometimes it comes out from ear if you are running or doing workouts. Bass is not good at all. Battery backup is great whereas plastic body does make it too appealing.,1
3223,If you are bass lover  and need heavy bass pls don't go for it but sound is so clear you will love it,1
3224,"5 star for flipkart delivery .Sound and build quality is pretty good but can't claim same for the bass.one more thing m not satisfied with comfort level ,most of the time it feels like they are falling .I will update my review after some month",1
3225,"Design and build quality are good. Battery is awesome. Fast charging is also good. Not good for high bass lovers, because of low bass. Soft music lovers can buy. For calling purpose, it is best.",1
3226,Too good i am soo happy its a such a good product  thank you one plus and Flipkart,1
